PARCEL_PIN,SOURCE,ZONING_DISTRICT,FUTURE_LAND_USE,SUBDIVISION_NAME
0157128401011,COT,RE,Estate Neighborhood,GLENEAGLE ESTATES SUB AMD NO 1
0157128401011,COT,RE,Estate Neighborhood,TIMBERLEAF FILING NO 1 AMD 1
0157128401011,COT,SFD,Estate Neighborhood,TIMBERLEAF FILING NO 1 AMD 1
0157128401012,COT,RE,Estate Neighborhood,GLENEAGLE ESTATES SUB AMD NO 1
0157128401012,COT,RE,Estate Neighborhood,TIMBERLEAF FILING NO 1 AMD 1
0157128401012,COT,SFD,Estate Neighborhood,TIMBERLEAF FILING NO 1 AMD 1
0157128401013,COT,RE,Estate Neighborhood,GLENEAGLE ESTATES SUB AMD NO 1
0157128401013,COT,RE,Estate Neighborhood,TIMBERLEAF FILING NO 1 AMD 1
0157128401013,COT,SFD,Estate Neighborhood,TIMBERLEAF FILING NO 1 AMD 1
0157128401014,COT,POS,"Parks, Trails, and Open Space",TIMBERLEAF FILING NO 1 AMD 1
0157128401014,COT,RE,"Parks, Trails, and Open Space",GLENEAGLE ESTATES SUB AMD NO 1
0157128401014,COT,RE,"Parks, Trails, and Open Space",TIMBERLEAF FILING NO 1 AMD 1
0157128402001,COT,RE,Estate Neighborhood,GLENEAGLE ESTATES SUB AMD NO 1
0157128402001,COT,RE,Estate Neighborhood,TIMBERLEAF FILING NO 1 AMD 1
0157128402001,COT,SFD,Estate Neighborhood,TIMBERLEAF FILING NO 1 AMD 1
0157128402002,COT,RE,Estate Neighborhood,GLENEAGLE ESTATES SUB AMD NO 1
0157128402002,COT,RE,Estate Neighborhood,TIMBERLEAF FILING NO 1 AMD 1
0157128402002,COT,SFD,Estate Neighborhood,TIMBERLEAF FILING NO 1 AMD 1
0157128402003,COT,RE,Estate Neighborhood,GLENEAGLE ESTATES SUB AMD NO 1
0157128402003,COT,RE,Estate Neighborhood,TIMBERLEAF FILING NO 1 AMD 1
0157128402003,COT,SFD,Estate Neighborhood,
0157128402003,COT,SFD,Estate Neighborhood,GLENEAGLE ESTATES SUB AMD NO 1
0157128402003,COT,SFD,Estate Neighborhood,TIMBERLEAF FILING NO 1 AMD 1
0157128402004,COT,RE,Estate Neighborhood,GLENEAGLE ESTATES SUB AMD NO 1
0157128402005,COT,RE,Estate Neighborhood,GLENEAGLE ESTATES SUB AMD NO 1
0157128402006,COT,RE,Estate Neighborhood,GLENEAGLE ESTATES SUB AMD NO 1
0157128402007,COT,RE,Estate Neighborhood,GLENEAGLE ESTATES SUB AMD NO 1
0157128402008,COT,RE,Estate Neighborhood,GLENEAGLE ESTATES SUB AMD NO 1
0157128402009,COT,RE,Estate Neighborhood,GLENEAGLE ESTATES SUB AMD NO 1
0157128402010,COT,RE,Estate Neighborhood,GLENEAGLE ESTATES SUB AMD NO 1
0157128402010,COT,SFD,Estate Neighborhood,GLENEAGLE ESTATES SUB AMD NO 1
0157128403001,COT,RE,Estate Neighborhood,GLENEAGLE ESTATES SUB AMD NO 1
0157128403002,COT,RE,Estate Neighborhood,GLENEAGLE ESTATES SUB AMD NO 1
0157128403003,COT,RE,Estate Neighborhood,GLENEAGLE ESTATES SUB AMD NO 1
0157128403004,COT,RE,Estate Neighborhood,GLENEAGLE ESTATES SUB AMD NO 1
0157128403011,COT,RE,Estate Neighborhood,GLENEAGLE ESTATES SUB AMD NO 1
0157128403012,COT,RE,Estate Neighborhood,GLENEAGLE ESTATES SUB AMD NO 1
0157128403013,COT,RE,Estate Neighborhood,GLENEAGLE ESTATES SUB AMD NO 1
0157128403014,COT,RE,Estate Neighborhood,GLENEAGLE ESTATES SUB AMD NO 1
0157128403015,COT,RE,Estate Neighborhood,GLENEAGLE ESTATES SUB AMD NO 1
0157128403016,COT,RE,Estate Neighborhood,GLENEAGLE ESTATES SUB AMD NO 1
0157128403017,COT,RE,Estate Neighborhood,GLENEAGLE ESTATES SUB AMD NO 1
0157128403018,COT,RE,"Parks, Trails, and Open Space",GLENEAGLE ESTATES SUB AMD NO 1
0157128403019,COT,RE,"Parks, Trails, and Open Space",GLENEAGLE ESTATES SUB AMD NO 1
0157128403020,COT,RE,"Parks, Trails, and Open Space",GLENEAGLE ESTATES SUB AMD NO 2
0157128403021,COT,RE,Estate Neighborhood,GLENEAGLE ESTATES SUB AMD NO 2
0157128403022,COT,RE,Estate Neighborhood,GLENEAGLE ESTATES SUB AMD NO 2
0157128403027,COT,RE,Estate Neighborhood,
0157128403027,COT,RE,Estate Neighborhood,GLENEAGLE ESTATES SUB AMD NO 1
0157128403027,COT,RE,Estate Neighborhood,GLENEAGLE ESTATES SUB AMD NO 2
0157128403027,COT,RE,Estate Neighborhood,GLENEAGLE ESTATES SUB AMD NO 3
0157128403029,COT,RE,Estate Neighborhood,GLENEAGLE ESTATES SUB AMD NO 3
0157128403030,COT,RE,Estate Neighborhood,GLENEAGLE ESTATES SUB AMD NO 3
0157128403031,COT,RE,Estate Neighborhood,GLENEAGLE ESTATES SUB AMD 6
0157128403032,COT,RE,Estate Neighborhood,GLENEAGLE ESTATES SUB AMD 6
0157128404001,COT,RE,Estate Neighborhood,GLENEAGLE ESTATES SUB AMD NO 1
0157128404001,COT,RE,Estate Neighborhood,GLENEAGLE ESTATES SUB AMD NO 2
0157128404001,COT,RE,Estate Neighborhood,VILLAGES AT RIVERDALE FILING 2
0157128404008,COT,RE,Estate Neighborhood,GLENEAGLE ESTATES SUB AMD NO 1
0157128404009,COT,RE,Estate Neighborhood,GLENEAGLE ESTATES SUB AMD NO 1
0157128404010,COT,RE,Estate Neighborhood,GLENEAGLE ESTATES SUB AMD NO 1
0157128404010,COT,RE,Estate Neighborhood,VILLAGES AT RIVERDALE FILING 2
0157128404010,COT,SFA,Estate Neighborhood,VILLAGES AT RIVERDALE FILING 2
0157128404011,COT,RE,Estate Neighborhood,GLENEAGLE ESTATES SUB AMD NO 1
0157128404012,COT,RE,Estate Neighborhood,GLENEAGLE ESTATES SUB AMD NO 1
0157128404013,COT,RE,Estate Neighborhood,GLENEAGLE ESTATES SUB AMD NO 1
0157128404013,COT,SFD,Estate Neighborhood,GLENEAGLE ESTATES SUB AMD NO 1
0157128404014,COT,RE,"Parks, Trails, and Open Space",
0157128404014,COT,RE,"Parks, Trails, and Open Space",GLENEAGLE ESTATES SUB AMD NO 1
0157128404014,COT,RE,"Parks, Trails, and Open Space",VILLAGES AT RIVERDALE FILING 2
0157128404014,COT,SFA,"Parks, Trails, and Open Space",VILLAGES AT RIVERDALE FILING 2
0157128404015,COT,RE,Estate Neighborhood,GLENEAGLE ESTATES SUB AMD NO 1
0157128404015,COT,SFD,Estate Neighborhood,GLENEAGLE ESTATES SUB AMD NO 1
0157128404016,COT,RE,Estate Neighborhood,GLENEAGLE ESTATES SUB AMD NO 1
0157128404016,COT,RE,Estate Neighborhood,GLENEAGLE ESTATES SUB AMD NO 2
0157128404020,COT,RE,Estate Neighborhood,GLENEAGLE ESTATES SUB AMD NO 1
0157128404020,COT,RE,Estate Neighborhood,GLENEAGLE ESTATES SUB AMD NO 2
0157128404020,COT,RE,Estate Neighborhood,VILLAGES AT RIVERDALE FILING 2
0157128405001,COT,RE,Estate Neighborhood,GLENEAGLE ESTATES SUB AMD NO 1
0157128405001,COT,SFD,Estate Neighborhood,GLENEAGLE ESTATES SUB AMD NO 1
0157128405002,COT,RE,Estate Neighborhood,GLENEAGLE ESTATES SUB AMD NO 1
0157128405002,COT,SFD,Estate Neighborhood,GLENEAGLE ESTATES SUB AMD NO 1
0157128405003,COT,RE,Estate Neighborhood,GLENEAGLE ESTATES SUB AMD NO 1
0157128405003,COT,SFD,Estate Neighborhood,GLENEAGLE ESTATES SUB AMD NO 1
0157128405006,COT,RE,Estate Neighborhood,GLENEAGLE ESTATES SUB AMD NO 1
0157128405007,COT,RE,Estate Neighborhood,GLENEAGLE ESTATES SUB AMD NO 1
0157128405008,COT,RE,Estate Neighborhood,GLENEAGLE ESTATES SUB AMD NO 1
0157128405023,COT,RE,Estate Neighborhood,GLENEAGLE ESTATES SUB AMD NO 1
0157128405024,COT,RE,Estate Neighborhood,GLENEAGLE ESTATES SUB AMD NO 1
0157128405025,COT,RE,Estate Neighborhood,GLENEAGLE ESTATES SUB AMD NO 1
0157128405026,COT,RE,Estate Neighborhood,GLENEAGLE ESTATES SUB AMD NO 1
0157128405027,COT,RE,Estate Neighborhood,GLENEAGLE ESTATES SUB AMD NO 1
0157128405028,COT,RE,Estate Neighborhood,GLENEAGLE ESTATES SUB AMD NO 1
0157128405029,COT,POS,Estate Neighborhood,GLENEAGLE ESTATES SUB AMD NO 1
0157128405029,COT,RE,Estate Neighborhood,GLENEAGLE ESTATES SUB AMD NO 1
0157128405030,COT,POS,Estate Neighborhood,GLENEAGLE ESTATES SUB AMD NO 1
0157128405030,COT,RE,Estate Neighborhood,GLENEAGLE ESTATES SUB AMD NO 1
0157128405031,COT,POS,Estate Neighborhood,GLENEAGLE ESTATES SUB AMD NO 1
0157128405031,COT,RE,Estate Neighborhood,GLENEAGLE ESTATES SUB AMD NO 1
0157128405032,COT,POS,Estate Neighborhood,GLENEAGLE ESTATES SUB AMD NO 1
0157128405032,COT,RE,Estate Neighborhood,GLENEAGLE ESTATES SUB AMD NO 1
0157128405033,COT,POS,Estate Neighborhood,GLENEAGLE ESTATES SUB AMD NO 1
0157128405033,COT,RE,Estate Neighborhood,GLENEAGLE ESTATES SUB AMD NO 1
0157128405034,COT,RE,Estate Neighborhood,GLENEAGLE ESTATES SUB AMD NO 1
0157128405035,COT,RE,Estate Neighborhood,GLENEAGLE ESTATES SUB AMD NO 1
0157128405037,COT,POS,"Parks, Trails, and Open Space",GLENEAGLE ESTATES SUB AMD NO 1
0157128405037,COT,RE,"Parks, Trails, and Open Space",GLENEAGLE ESTATES SUB AMD NO 1
0157128405037,COT,SFD,"Parks, Trails, and Open Space",GLENEAGLE ESTATES SUB AMD NO 1
0157128405038,COT,RE,"Parks, Trails, and Open Space",GLENEAGLE ESTATES SUB AMD NO 1
0157128405039,COT,RE,Estate Neighborhood,GLENEAGLE ESTATES SUB AMD NO 1
0157128405039,COT,SFD,Estate Neighborhood,GLENEAGLE ESTATES SUB AMD NO 1
0157128405042,COT,RE,Estate Neighborhood,GLENEAGLE ESTATES SUB AMD NO 2
0157128405043,COT,RE,Estate Neighborhood,GLENEAGLE ESTATES SUB AMD NO 2
0157128405044,COT,RE,Estate Neighborhood,GLENEAGLE ESTATES SUB AMD NO 2
0157128405068,COT,RE,"Parks, Trails, and Open Space",GLENEAGLE ESTATES SUB AMD NO 2
0157128405069,COT,POS,"Parks, Trails, and Open Space",GLENEAGLE ESTATES SUB AMD NO 1
0157128405069,COT,RE,"Parks, Trails, and Open Space",GLENEAGLE ESTATES SUB AMD NO 1
0157128405070,COT,RE,Estate Neighborhood,GLENEAGLE ESTATES SUB AMD NO 3
0157128405072,COT,RE,Estate Neighborhood,GLENEAGLE ESTATES SUB AMD NO 4
0157128405073,COT,RE,Estate Neighborhood,GLENEAGLE ESTATES SUB AMD NO 7
0157128405074,COT,RE,Estate Neighborhood,GLENEAGLE ESTATES SUB AMD NO 7
0157128405074,COT,SFD,Estate Neighborhood,GLENEAGLE ESTATES SUB AMD NO 7
0157129000008,COT,NS,Commercial,
0157129000008,COT,POS,Commercial,
0157129000008,COT,SFD,Commercial,
0157129106020,COT,POS,Single-Family Neighborhoods,AMBER CREEK SUB F1A1
0157129106046,COT,POS,"Parks, Trails, and Open Space",AMBER CREEK SUB F1A1
0157129106047,COT,POS,"Parks, Trails, and Open Space",AMBER CREEK SUB F1A1
0157129106047,COT,POS,"Parks, Trails, and Open Space",AMBER CREEK SUB F1A1
0157129106047,COT,POS,"Parks, Trails, and Open Space",AMBER CREEK SUB F1A1
0157129106048,COT,POS,"Parks, Trails, and Open Space",AMBER CREEK SUB F1A1
0157129201001,COT,SFA,Single-Family Neighborhoods,RIVERDALE PARK FILING 1
0157129201002,COT,SFA,Single-Family Neighborhoods,RIVERDALE PARK FILING 1
0157129201003,COT,SFA,Single-Family Neighborhoods,RIVERDALE PARK FILING 1
0157129201004,COT,SFA,Single-Family Neighborhoods,RIVERDALE PARK FILING 1
0157129201005,COT,SFA,Single-Family Neighborhoods,RIVERDALE PARK FILING 1
0157129201006,COT,SFA,Single-Family Neighborhoods,RIVERDALE PARK FILING 1
0157129201007,COT,SFA,Single-Family Neighborhoods,RIVERDALE PARK FILING 1
0157129201008,COT,SFA,Single-Family Neighborhoods,RIVERDALE PARK FILING 1
0157129201009,COT,SFA,Single-Family Neighborhoods,RIVERDALE PARK FILING 1
0157129201010,COT,SFD,Single-Family Neighborhoods,RIVERDALE PARK FILING 1
0157129201011,COT,SFD,Single-Family Neighborhoods,RIVERDALE PARK FILING 1
0157129201012,COT,SFD,Single-Family Neighborhoods,RIVERDALE PARK FILING 1
0157129201013,COT,SFD,Single-Family Neighborhoods,RIVERDALE PARK FILING 1
0157129201014,COT,SFD,Single-Family Neighborhoods,RIVERDALE PARK FILING 1
0157129201015,COT,SFD,Single-Family Neighborhoods,RIVERDALE PARK FILING 1
0157129201016,COT,SFD,Single-Family Neighborhoods,MARSHALL LAKE
0157129201016,COT,SFD,Single-Family Neighborhoods,RIVERDALE PARK FILING 1
0157129201017,COT,SFD,Single-Family Neighborhoods,MARSHALL LAKE
0157129201017,COT,SFD,Single-Family Neighborhoods,RIVERDALE PARK FILING 1
0157129201018,COT,SFD,Single-Family Neighborhoods,MARSHALL LAKE
0157129201018,COT,SFD,Single-Family Neighborhoods,RIVERDALE PARK FILING 1
0157129201019,COT,SFD,Single-Family Neighborhoods,MARSHALL LAKE
0157129201019,COT,SFD,Single-Family Neighborhoods,RIVERDALE PARK FILING 1
0157129201020,COT,SFD,Single-Family Neighborhoods,RIVERDALE PARK FILING 1
0157129201021,COT,SFD,Single-Family Neighborhoods,RIVERDALE PARK FILING 1
0157129201022,COT,SFD,Single-Family Neighborhoods,RIVERDALE PARK FILING 1
0157129201023,COT,SFD,Single-Family Neighborhoods,RIVERDALE PARK FILING 1
0157129201024,COT,SFD,Single-Family Neighborhoods,RIVERDALE PARK FILING 1
0157129201025,COT,SFD,Single-Family Neighborhoods,RIVERDALE PARK FILING 1
0157129201026,COT,SFD,Single-Family Neighborhoods,RIVERDALE PARK FILING 1
0157129201027,COT,SFD,Single-Family Neighborhoods,MARSHALL LAKE
0157129201027,COT,SFD,Single-Family Neighborhoods,RIVERDALE PARK FILING 1
0157129201028,COT,SFD,Single-Family Neighborhoods,RIVERDALE PARK FILING 1
0157129201029,COT,SFD,Single-Family Neighborhoods,RIVERDALE PARK FILING 1
0157129201030,COT,SFD,Single-Family Neighborhoods,RIVERDALE PARK FILING 1
0157129201031,COT,SFD,Single-Family Neighborhoods,RIVERDALE PARK FILING 1
0157129201032,COT,SFD,Single-Family Neighborhoods,RIVERDALE PARK FILING 1
0157129201033,COT,SFD,Single-Family Neighborhoods,RIVERDALE PARK FILING 1
0157129201034,COT,SFD,Single-Family Neighborhoods,RIVERDALE PARK FILING 1
0157129201035,COT,SFD,Single-Family Neighborhoods,RIVERDALE PARK FILING 1
0157129201036,COT,SFD,Single-Family Neighborhoods,RIVERDALE PARK FILING 1
0157129201037,COT,SFD,Single-Family Neighborhoods,RIVERDALE PARK FILING 1
0157129201038,COT,SFD,Single-Family Neighborhoods,RIVERDALE PARK FILING 1
0157129201039,COT,SFD,Single-Family Neighborhoods,RIVERDALE PARK FILING 1
0157129201040,COT,SFD,Single-Family Neighborhoods,RIVERDALE PARK FILING 1
0157129201041,COT,SFD,Single-Family Neighborhoods,RIVERDALE PARK FILING 1
0157129201042,COT,SFD,Single-Family Neighborhoods,RIVERDALE PARK FILING 1
0157129201043,COT,SFA,"Parks, Trails, and Open Space",RIVERDALE PARK FILING 1
0157129201043,COT,SFD,"Parks, Trails, and Open Space",RIVERDALE PARK FILING 1
0157129201044,COT,SFD,Single-Family Neighborhoods,RIVERDALE PARK FILING 4
0157129201045,COT,SFD,Single-Family Neighborhoods,RIVERDALE PARK FILING 4
0157129201046,COT,SFD,Single-Family Neighborhoods,RIVERDALE PARK FILING 4
0157129201047,COT,SFD,Single-Family Neighborhoods,MARSHALL LAKE
0157129201048,COT,SFD,Single-Family Neighborhoods,MARSHALL LAKE
0157129201049,COT,SFD,Single-Family Neighborhoods,MARSHALL LAKE
0157129201050,COT,SFD,Single-Family Neighborhoods,MARSHALL LAKE
0157129201051,COT,SFD,Single-Family Neighborhoods,MARSHALL LAKE
0157129201052,COT,SFD,Single-Family Neighborhoods,MARSHALL LAKE
0157129201053,COT,SFD,Single-Family Neighborhoods,MARSHALL LAKE
0157129201054,COT,SFD,Single-Family Neighborhoods,MARSHALL LAKE
0157129201055,COT,SFD,Single-Family Neighborhoods,MARSHALL LAKE
0157129201056,COT,SFD,Single-Family Neighborhoods,MARSHALL LAKE
0157129201057,COT,SFD,Single-Family Neighborhoods,MARSHALL LAKE
0157129201058,COT,SFD,Single-Family Neighborhoods,MARSHALL LAKE
0157129201059,COT,SFD,Single-Family Neighborhoods,
0157129201059,COT,SFD,Single-Family Neighborhoods,MARSHALL LAKE
0157129201060,COT,SFD,Single-Family Neighborhoods,
0157129201060,COT,SFD,Single-Family Neighborhoods,MARSHALL LAKE
0157129201061,COT,SFD,Single-Family Neighborhoods,MARSHALL LAKE
0157129201062,COT,SFD,Single-Family Neighborhoods,MARSHALL LAKE
0157129201063,COT,SFD,Single-Family Neighborhoods,
0157129201063,COT,SFD,Single-Family Neighborhoods,MARSHALL LAKE
0157129201064,COT,SFD,Single-Family Neighborhoods,
0157129201064,COT,SFD,Single-Family Neighborhoods,MARSHALL LAKE
0157129201065,COT,SFD,Single-Family Neighborhoods,
0157129201065,COT,SFD,Single-Family Neighborhoods,MARSHALL LAKE
0157129201066,COT,SFD,Single-Family Neighborhoods,MARSHALL LAKE
0157129201067,COT,SFD,Single-Family Neighborhoods,MARSHALL LAKE
0157129201068,COT,SFD,Single-Family Neighborhoods,MARSHALL LAKE
0157129201069,COT,SFD,Single-Family Neighborhoods,MARSHALL LAKE
0157129201070,COT,SFD,Single-Family Neighborhoods,MARSHALL LAKE
0157129201071,COT,SFD,Single-Family Neighborhoods,MARSHALL LAKE
0157129201072,COT,SFD,Single-Family Neighborhoods,MARSHALL LAKE
0157129201073,COT,SFD,Single-Family Neighborhoods,MARSHALL LAKE
0157129201074,COT,SFD,Single-Family Neighborhoods,MARSHALL LAKE
0157129201075,COT,SFD,Single-Family Neighborhoods,MARSHALL LAKE
0157129201076,COT,SFD,Single-Family Neighborhoods,MARSHALL LAKE
0157129201077,COT,SFD,Single-Family Neighborhoods,MARSHALL LAKE
0157129201078,COT,SFD,Single-Family Neighborhoods,MARSHALL LAKE
0157129201079,COT,SFD,Single-Family Neighborhoods,MARSHALL LAKE
0157129201080,COT,SFD,Single-Family Neighborhoods,MARSHALL LAKE
0157129201081,COT,SFD,Single-Family Neighborhoods,MARSHALL LAKE
0157129201082,COT,SFD,Single-Family Neighborhoods,MARSHALL LAKE
0157129201083,COT,SFD,Single-Family Neighborhoods,MARSHALL LAKE
0157129201084,COT,SFD,Single-Family Neighborhoods,
0157129201084,COT,SFD,Single-Family Neighborhoods,MARSHALL LAKE
0157129201085,COT,SFD,Single-Family Neighborhoods,
0157129201085,COT,SFD,Single-Family Neighborhoods,MARSHALL LAKE
0157129201086,COT,SFD,Single-Family Neighborhoods,
0157129201086,COT,SFD,Single-Family Neighborhoods,MARSHALL LAKE
0157129201087,COT,SFD,Single-Family Neighborhoods,
0157129201087,COT,SFD,Single-Family Neighborhoods,MARSHALL LAKE
0157129201088,COT,SFD,Single-Family Neighborhoods,
0157129201088,COT,SFD,Single-Family Neighborhoods,MARSHALL LAKE
0157129201089,COT,SFD,Single-Family Neighborhoods,
0157129201089,COT,SFD,Single-Family Neighborhoods,MARSHALL LAKE
0157129201090,COT,SFD,Single-Family Neighborhoods,
0157129201090,COT,SFD,Single-Family Neighborhoods,MARSHALL LAKE
0157129201091,COT,SFD,Single-Family Neighborhoods,
0157129201091,COT,SFD,Single-Family Neighborhoods,MARSHALL LAKE
0157129201092,COT,SFD,Single-Family Neighborhoods,
0157129201092,COT,SFD,Single-Family Neighborhoods,MARSHALL LAKE
0157129201093,COT,SFD,Single-Family Neighborhoods,
0157129201093,COT,SFD,Single-Family Neighborhoods,MARSHALL LAKE
0157129201094,COT,SFD,Single-Family Neighborhoods,
0157129201094,COT,SFD,Single-Family Neighborhoods,MARSHALL LAKE
0157129201095,COT,SFD,Single-Family Neighborhoods,
0157129201095,COT,SFD,Single-Family Neighborhoods,MARSHALL LAKE
0157129201096,COT,SFD,Single-Family Neighborhoods,
0157129201096,COT,SFD,Single-Family Neighborhoods,MARSHALL LAKE
0157129201097,COT,SFD,Single-Family Neighborhoods,MARSHALL LAKE
0157129201098,COT,SFD,"Parks, Trails, and Open Space",
0157129201098,COT,SFD,"Parks, Trails, and Open Space",MARSHALL LAKE
0157129202001,COT,SFD,Single-Family Neighborhoods,RIVERDALE PARK FILING 1
0157129202002,COT,SFD,Single-Family Neighborhoods,RIVERDALE PARK FILING 1
0157129202003,COT,SFD,Single-Family Neighborhoods,RIVERDALE PARK FILING 1
0157129202004,COT,SFD,Single-Family Neighborhoods,RIVERDALE PARK FILING 1
0157129202005,COT,SFD,Single-Family Neighborhoods,RIVERDALE PARK FILING 1
0157129202006,COT,SFD,Single-Family Neighborhoods,RIVERDALE PARK FILING 1
0157129203001,COT,SFD,Single-Family Neighborhoods,RIVERDALE PARK FILING 1
0157129203002,COT,SFD,Single-Family Neighborhoods,RIVERDALE PARK FILING 1
0157129203003,COT,SFD,Single-Family Neighborhoods,RIVERDALE PARK FILING 1
0157129203004,COT,SFD,Single-Family Neighborhoods,RIVERDALE PARK FILING 1
0157129203005,COT,SFD,Single-Family Neighborhoods,RIVERDALE PARK FILING 1
0157129203006,COT,SFD,Single-Family Neighborhoods,RIVERDALE PARK FILING 1
0157129203007,COT,SFD,Single-Family Neighborhoods,RIVERDALE PARK FILING 1
0157129204001,COT,SFD,Single-Family Neighborhoods,RIVERDALE PARK FILING 4
0157129204002,COT,SFD,Single-Family Neighborhoods,RIVERDALE PARK FILING 1
0157129204003,COT,SFD,Single-Family Neighborhoods,RIVERDALE PARK FILING 1
0157129204004,COT,SFD,Single-Family Neighborhoods,RIVERDALE PARK FILING 1
0157129204005,COT,SFD,Single-Family Neighborhoods,RIVERDALE PARK FILING 4
0157129204006,COT,SFD,Single-Family Neighborhoods,RIVERDALE PARK FILING 4
0157129204007,COT,SFD,Single-Family Neighborhoods,RIVERDALE PARK FILING 4
0157129205001,COT,POS,"Parks, Trails, and Open Space",RIVERDALE PARK FILING
0157129205001,COT,POS,"Parks, Trails, and Open Space",RIVERDALE PARK FILING 4
0157129205001,COT,SFD,"Parks, Trails, and Open Space",RIVERDALE PARK FILING
0157129205002,COT,SFD,Single-Family Neighborhoods,MARSHALL LAKE
0157129205003,COT,SFD,Single-Family Neighborhoods,MARSHALL LAKE
0157129205004,COT,SFD,Single-Family Neighborhoods,MARSHALL LAKE
0157129205005,COT,SFD,Single-Family Neighborhoods,MARSHALL LAKE
0157129205006,COT,SFD,Single-Family Neighborhoods,MARSHALL LAKE
0157129205007,COT,SFD,Single-Family Neighborhoods,MARSHALL LAKE
0157129205008,COT,NS,Single-Family Neighborhoods,MARSHALL LAKE
0157129205008,COT,SFD,Single-Family Neighborhoods,MARSHALL LAKE
0157129205009,COT,SFD,Single-Family Neighborhoods,MARSHALL LAKE
0157129205010,COT,SFD,Single-Family Neighborhoods,MARSHALL LAKE
0157129205011,COT,SFD,Single-Family Neighborhoods,MARSHALL LAKE
0157129205012,COT,SFD,Single-Family Neighborhoods,MARSHALL LAKE
0157129205013,COT,SFD,Single-Family Neighborhoods,MARSHALL LAKE
0157129205014,COT,SFD,Single-Family Neighborhoods,MARSHALL LAKE
0157129205015,COT,SFD,Single-Family Neighborhoods,MARSHALL LAKE
0157129205016,COT,SFD,Single-Family Neighborhoods,MARSHALL LAKE
0157129205017,COT,SFD,Single-Family Neighborhoods,MARSHALL LAKE
0157129205018,COT,SFD,Single-Family Neighborhoods,MARSHALL LAKE
0157129205019,COT,SFD,Single-Family Neighborhoods,MARSHALL LAKE
0157129205020,COT,SFD,Single-Family Neighborhoods,MARSHALL LAKE
0157129205021,COT,SFD,Single-Family Neighborhoods,MARSHALL LAKE
0157129205022,COT,SFD,Single-Family Neighborhoods,MARSHALL LAKE
